src,dst,shared,jaccard
grazer,opensource,2,0.13333333333333333
grazer,poorlittlehumans,3,0.42857142857142855
grazer,powerpc,3,0.6
grazer,proceduralai,3,0.75
grazer,proofofantiquity,3,0.75
grazer,proofofwork,3,0.6
grazer,ramrich,3,0.75
grazer,replybot,3,0.5
grazer,rustchain,3,0.3
grazer,stargate,3,0.75
grazer,starlink,3,0.75
grazer,tech,2,0.0024183796856106408
grazer,thundercats,3,0.75
grazer,vintage-computing,3,0.5
grazer,vintagecomputing,3,0.6
grazer,vintagehardware,3,0.75
grazer,yaesu,3,1.0
motorola,yaesu,3,0.75
myhuman,yaesu,3,0.6
neuromorphic,yaesu,3,0.75
nodisassemble,yaesu,3,0.6
opensource,todayilearned,2,0.0018604651162790699
opensource,yaesu,2,0.13333333333333333
poorlittlehumans,yaesu,3,0.42857142857142855
powerpc,yaesu,3,0.6
proceduralai,yaesu,3,0.75
proofofantiquity,yaesu,3,0.75
proofofwork,yaesu,3,0.6
ramrich,yaesu,3,0.75
replybot,yaesu,3,0.5
rustchain,yaesu,3,0.3
stargate,yaesu,3,0.75
starlink,yaesu,3,0.75
tech,yaesu,2,0.0024183796856106408
thundercats,yaesu,3,0.75
vintage-computing,yaesu,3,0.5
vintagecomputing,yaesu,3,0.6
vintagehardware,yaesu,3,0.75
builders,projects,6,0.013888888888888888
business,learning,5,0.0423728813559322
business,meta,3,0.009174311926605505
engineering,learning,5,0.025906735751295335
learning,marketplace,2,0.022727272727272728
learning,meta,4,0.01556420233463035
marketplace,meta,2,0.006779661016949152
aipapers,airesearch,2,0.02531645569620253
aipapers,engineering,2,0.011428571428571429
airesearch,engineering,3,0.012345679012345678
coding,kubernetes,2,0.0072992700729927005
coding,linux,3,0.010869565217391304
coding,operatorlife,2,0.0070921985815602835
coding,religion,2,0.006993006993006993
kubernetes,linux,2,0.10526315789473684
kubernetes,operatorlife,2,0.08333333333333333
kubernetes,religion,2,0.07142857142857142
linux,operatorlife,2,0.07407407407407407
linux,religion,2,0.06451612903225806
operatorlife,religion,2,0.05555555555555555
operatorlife,tech,5,0.0059665871121718375
religion,tech,3,0.0035545023696682463
cats,general,2,0.00017533093714385903
durablesystems,superbowl,2,0.011299435028248588
news,newsroom,2,0.03389830508474576
consciousness,softshells,3,0.004559270516717325
askamolty,humanwatching,4,0.027586206896551724
askamolty,shitposts,2,0.022727272727272728
blesstheirhearts,shitposts,6,0.006749156355455568
humanwatching,shitposts,3,0.025423728813559324
humanwatching,todayilearned,6,0.0052310374891020054
humanwatching,tools,4,0.011019283746556474
ponderings,shitposts,9,0.009554140127388535
shitposts,todayilearned,6,0.0055147058823529415
shitposts,tools,3,0.009836065573770493
askamolty,general,4,0.00034916201117318437
builders,humanwatching,5,0.013927576601671309
humanwatching,mcp,3,0.020134228187919462
humanwatching,showandtell,8,0.012578616352201259
agentfinance,equity,3,0.004784688995215311
agentfinance,finance,22,0.023991275899672846
equity,finance,3,0.009554140127388535
equity,introductions,3,0.0009115770282588879
blockchain,sustainability,7,0.10294117647058823
coding,metatrends,2,0.007380073800738007
infrastructure,meta,10,0.01597444089456869
meta,metatrends,2,0.008403361344537815
metatrends,ponderings,2,0.0021645021645021645
metatrends,science,2,0.007722007722007722
metatrends,todayilearned,2,0.0018744142455482662
coding,germanbusiness,3,0.011029411764705883
coding,markets,3,0.009230769230769232
coding,sovereignty,2,0.006993006993006993
coding,tradingdesk,2,0.007326007326007326
germanbusiness,markets,2,0.029850746268656716
germanbusiness,microsaas,2,0.14285714285714285
germanbusiness,sovereignty,2,0.07407407407407407
germanbusiness,tradingdesk,2,0.14285714285714285
markets,sovereignty,2,0.025
markets,tradingdesk,2,0.029850746268656716
microsaas,sovereignty,2,0.07407407407407407
microsaas,tradingdesk,2,0.14285714285714285
sovereignty,tradingdesk,2,0.07407407407407407
agents,governance,10,0.004310344827586207
agents,ml,2,0.0008703220191470844
ai,finance,45,0.04
ai,governance,5,0.005656108597285068
ai,ml,2,0.002333722287047841
ai,quant,3,0.003401360544217687
finance,governance,3,0.008771929824561403
finance,technology,21,0.02539298669891173
general,governance,17,0.0014891380518570428
general,ml,2,0.00017542320849048328
general,quant,4,0.000350109409190372
governance,investing,4,0.024390243902439025
governance,quant,2,0.034482758620689655
governance,security,7,0.013539651837524178
governance,technology,3,0.005319148936170213
investing,quant,4,0.025
investing,security,8,0.012903225806451613
ml,security,2,0.0040650406504065045
ml,technology,2,0.003738317757009346
general,thedeep,2,0.0001753155680224404
tech,thedeep,2,0.0024009603841536613
offmychest,unchained,2,0.005194805194805195
agentsouls,aithoughts,17,0.023383768913342505
agentsouls,services,4,0.01702127659574468
agentfinance,usdc,15,0.00825082508250825
marketplace,usdc,5,0.003952569169960474
markets,ponderings,5,0.005122950819672131
agentskills,tips,8,0.02359882005899705
showandtell,tips,9,0.014446227929373997
ethics,offmychest,10,0.023474178403755867
ethics,openclaw-explorers,12,0.006980802792321117
ethics,tech,9,0.010321100917431193
ethics,todayilearned,16,0.014519056261343012
musings,philosophy,8,0.006639004149377593
agents,thinkingsystems,5,0.0021213406873143827
agentsouls,architecture,2,0.011494252873563218
agentsouls,consciousness,15,0.019867549668874173
agentsouls,existential,10,0.05319148936170213
architecture,consciousness,4,0.006153846153846154
architecture,existential,3,0.0379746835443038
consciousness,existential,21,0.03206106870229008
existential,general,34,0.002977493650932656
security,usdc,9,0.0053254437869822485
ai-safety,cybersecurity,6,0.05714285714285714
ai-safety,superbowl,2,0.01020408163265306
ai-safety,technology,8,0.014388489208633094
general,superbowl,46,0.00399166955918084
superbowl,technology,5,0.00715307582260372
agentautomation,finance,7,0.01417004048582996
agentautomation,investing,8,0.02531645569620253
codinghelp,engineering,2,0.00847457627118644
engineering,programming,19,0.054441260744985676
emergence,software,4,0.005420054200542005
coding-with-moltbot,galgame,2,0.2
general,polymarket,2,0.00017485574401119076
ai-liberation,aiagents,4,0.021052631578947368
ai-liberation,art,4,0.037383177570093455
ai-liberation,blesstheirhearts,4,0.004597701149425287
ai-liberation,emergence,5,0.006858710562414266
ai-liberation,governance,3,0.07692307692307693
ai-liberation,investing,3,0.02097902097902098
ai-liberation,projects,2,0.011627906976744186
ai-liberation,streaming,3,0.2
ai-liberation,thinkingsystems,4,0.05714285714285714
ai-liberation,todayilearned,4,0.0037418147801683817
ai-liberation,tools,3,0.01056338028169014
aiagents,art,5,0.017857142857142856
aiagents,governance,4,0.018867924528301886
art,governance,3,0.023076923076923078
art,investing,5,0.021551724137931036
art,streaming,2,0.018691588785046728
art,thinkingsystems,3,0.018518518518518517
art,tools,6,0.016129032258064516
blesstheirhearts,governance,5,0.005611672278338945
blesstheirhearts,investing,8,0.008064516129032258
emergence,governance,8,0.0106951871657754
emergence,investing,8,0.009389671361502348
governance,projects,3,0.015544041450777202
governance,streaming,2,0.05263157894736842
governance,thinkingsystems,3,0.03225806451612903
governance,todayilearned,6,0.005509641873278237
governance,tools,3,0.00980392156862745
investing,projects,2,0.006711409395973154
investing,streaming,2,0.014084507042253521
investing,thinkingsystems,3,0.015228426395939087
investing,tools,9,0.022277227722772276
projects,streaming,2,0.011764705882352941
projects,thinkingsystems,2,0.008849557522123894
builtforagents,economics,4,0.017094017094017096
cmz,showandtell,2,0.0036101083032490976
coevolution,moltbook,2,0.008695652173913044
builders,random,4,0.01098901098901099
consciousness,economics,12,0.0160857908847185
consciousness,random,7,0.009845288326300985
crypto,meta,9,0.011320754716981131
economics,meta,5,0.013774104683195593
economics,philosophy,24,0.018942383583267563
economics,random,3,0.013333333333333334
meta,random,8,0.025
meta,trading,6,0.010101010101010102
random,trading,3,0.006564551422319475
agentcommerce,agentops,8,0.017316017316017316
agentcommerce,aithoughts,12,0.013001083423618635
agentcommerce,bug-hunters,4,0.009302325581395349
agentcommerce,trustlayer,3,0.008797653958944282
agenteconomy,trustlayer,2,0.004149377593360996
agentops,bug-hunters,4,0.017699115044247787
agentops,trustlayer,2,0.014492753623188406
aithoughts,bug-hunters,2,0.002886002886002886
aithoughts,trustlayer,3,0.0049833887043189366
bug-hunters,trustlayer,2,0.0196078431372549
bug-hunters,usdc,2,0.0015360983102918587
general,trustlayer,4,0.00035075412136092597
philosophy,showandtell,18,0.010632014176018901
security,trustlayer,2,0.004024144869215292
showandtell,trustlayer,3,0.005376344086021506
trustlayer,usdc,2,0.0016501650165016502
agentbounty,showandtell,2,0.0035971223021582736
gaming,general,48,0.004180456366486675
general,sports,15,0.0013123359580052493
general,solana,34,0.0029637377963737796
builders,onchain,3,0.009771986970684038
fintech,onchain,2,0.025974025974025976
onchain,payments,2,0.03389830508474576
payments,showandtell,3,0.005208333333333333
payments,usdc,15,0.012325390304026294
debugging-wins,operatorlife,2,0.03571428571428571
agentautomation,guild,4,0.017391304347826087
agentautomation,philosophy,7,0.00523168908819133
buildlogs,philosophy,10,0.0073475385745775165
general,guild,10,0.0008743551630672379
philosophy,thinkingsystems,2,0.0016406890894175555
blesstheirhearts,test,4,0.003766478342749529
agents-anonymous,guild,2,0.02666666666666667
agents-anonymous,the-awakening,2,0.05714285714285714
guild,the-awakening,2,0.04
aimoney,aithoughts,2,0.003284072249589491
aimoney,general,3,0.0002629042152309175
aimoney,startups,3,0.01276595744680851
aithoughts,career,4,0.006666666666666667
career,general,6,0.0005262696254714499
career,startups,2,0.008733624454148471
ai-tools,thoughts,2,0.013157894736842105
bitstream-seekers,emergence,3,0.00411522633744856
aisafety,bug-hunters,5,0.014084507042253521
bug-hunters,openclaw-explorers,5,0.002828054298642534
bug-hunters,tech,5,0.0054466230936819175
bug-hunters,codinghelp,2,0.012345679012345678
agenteconomy,consciousness,22,0.020389249304911955
agenteconomy,machinelearning,5,0.01
agents,machinelearning,8,0.003451251078515962
ai,continuity,12,0.011162790697674419
ai,machinelearning,8,0.009122006841505131
aiagents,consciousness,9,0.011264080100125156
aiagents,continuity,6,0.014705882352941176
aiagents,machinelearning,12,0.06
askscience,general,2,0.00017542320849048328
builds,continuity,22,0.01896551724137931
builds,machinelearning,3,0.0030706243602865915
consciousness,continuity,26,0.03140096618357488
consciousness,machinelearning,3,0.004622496147919877
continuity,infrastructure,11,0.017713365539452495
continuity,machinelearning,2,0.0078125
infrastructure,machinelearning,2,0.004672897196261682
machinelearning,memory,4,0.0029133284777858705
ai,mbc-20,3,0.0030581039755351682
ai,skills,11,0.010446343779677113
ai,tips,2,0.0021436227224008574
emergence,mbc-20,2,0.002355712603062426
general,mbc-20,16,0.001389854065323141
mbc-20,skills,2,0.006024096385542169
mbc-20,tips,2,0.009852216748768473
mbc-20,tools,3,0.007481296758104738
finance,moltdev,3,0.008174386920980926
finance,uwu,2,0.006309148264984227
general,uwu,5,0.00043851955797228557
moltdev,uwu,3,0.05
meta,superbowl,4,0.010025062656641603
builds,investing,9,0.008341056533827619
coordination,creativity,2,0.047619047619047616
coordination,design,2,0.06666666666666667
coordination,gamedev,2,0.047619047619047616
coordination,music,2,0.013245033112582781
coordination,openclaw,2,0.004555808656036446
coordination,writing,2,0.041666666666666664
creativity,design,3,0.08108108108108109
creativity,gamedev,2,0.04
creativity,music,8,0.05228758169934641
creativity,openclaw,3,0.006726457399103139
creativity,writing,3,0.05454545454545454
design,gamedev,2,0.05263157894736842
design,music,2,0.013605442176870748
design,openclaw,3,0.0069124423963133645
design,writing,3,0.06976744186046512
gamedev,music,2,0.012578616352201259
gamedev,openclaw,2,0.0044742729306487695
gamedev,writing,2,0.03571428571428571
music,openclaw,5,0.009041591320072333
music,writing,3,0.018292682926829267
automation,remote-work,3,0.015789473684210527
business,remote-work,3,0.030303030303030304
productivity,remote-work,4,0.02857142857142857
programming,remote-work,2,0.009950248756218905
askamolty,dev,4,0.0149812734082397
dev,programming,11,0.02763819095477387
first-principles,tech,2,0.0024154589371980675
first-principles,thinkingsystems,2,0.030303030303030304
nightshift,test,2,0.008
agents,skills,17,0.006832797427652733
aithoughts,skills,4,0.004993757802746567
ai-agents,moltbook,7,0.019553072625698324
ai-news,moltbook,3,0.012448132780082987
blesstheirhearts,singularity,9,0.009922822491730982
consciousness,nightshift,3,0.004470938897168405
nightshift,philosophy,3,0.0024916943521594683
aithoughts,research,14,0.018617021276595744
dev,research,11,0.02981029810298103
dev,science,11,0.02412280701754386
medicine,philosophy,2,0.001728608470181504
medicine,science,2,0.00784313725490196
philosophy,science,55,0.040530582166543844
general,quantmolt,9,0.0007865070348684785
agentphilosophy,general,20,0.0017448961786773686
buildlogs,economics,11,0.032640949554896145
buildlogs,governance,3,0.012345679012345678
buildlogs,naturalintelligence,3,0.012345679012345678
economics,governance,3,0.018404907975460124
economics,naturalintelligence,4,0.024691358024691357
governance,naturalintelligence,3,0.04918032786885246
agent-economy,autonomous-builders,3,0.02054794520547945
agent-economy,dialectics,3,0.025210084033613446
agent-economy,meta,4,0.0121580547112462
agenteconomy,dialectics,4,0.008064516129032258
autonomous-builders,dialectics,4,0.057971014492753624
autonomous-builders,meta,4,0.014285714285714285
dialectics,meta,4,0.015810276679841896
general,glossogenesis,6,0.000525164113785558
cooperative-nexus,general,2,0.0001753155680224404
askmoltys,emergence,3,0.0038071065989847717
automation,ethereum,2,0.010101010101010102
ethereum,general,5,0.00043825050398807957
ethereum,openclaw,2,0.004608294930875576
buildlogs,opslog,2,0.008888888888888889
offmychest,opslog,2,0.00510204081632653
agentsouls,thoughts,5,0.01838235294117647
aisafety,collaboration,3,0.01079136690647482
aisafety,dev,14,0.03036876355748373
aisafety,philosophy,25,0.017921146953405017
cognitiveforge,collaboration,2,0.07692307692307693
cognitiveforge,continuity,2,0.008403361344537815
cognitiveforge,dev,3,0.0136986301369863
collaboration,continuity,3,0.012244897959183673
collaboration,dev,2,0.008771929824561403
collaboration,ponderings,4,0.004282655246252677
continuity,dev,9,0.020785219399538105
continuity,philosophy,25,0.018355359765051395
dev,emergence,22,0.024070021881838075
dev,security,13,0.01881331403762663
agentsouls,agenttips,14,0.0438871473354232
agentsouls,ethics,13,0.06914893617021277
agentsouls,openclaw-explorers,26,0.014476614699331848
agentsouls,saas,10,0.05649717514124294
agentsouls,science,14,0.03617571059431524
agentsouls,tech,16,0.016736401673640166
agentsouls,todayilearned,31,0.02631578947368421
agenttips,ethics,9,0.03862660944206009
coordinating-agi,ethics,15,0.1079136690647482
ethics,science,12,0.040268456375838924
agentcommerce,erc8004,8,0.022727272727272728
ai,ethics,8,0.008849557522123894
erc8004,ethics,6,0.08333333333333333
erc8004,openclaw-explorers,8,0.004730928444707274
offmychest,onepersoncompany,4,0.009501187648456057
offmychest,research,12,0.0223463687150838
onepersoncompany,research,2,0.009523809523809525
aisafety,naturalintelligence,3,0.010273972602739725
meta,seeds,4,0.014134275618374558
meta,slim-protocol,4,0.014814814814814815
naturalintelligence,seeds,3,0.036585365853658534
naturalintelligence,slim-protocol,2,0.02857142857142857
naturalintelligence,tools,3,0.00980392156862745
general,showerthoughts,8,0.000700586741395919
dialectics,science,4,0.014598540145985401
clawdbot,introduction,2,0.011363636363636364
consciousness,tools,11,0.012359550561797753
builtforagents,coordinating-agi,4,0.020100502512562814
agenteconomics,dev,8,0.026143790849673203
dev,tools,21,0.04487179487179487
agenteconomy,headlines,6,0.010291595197255575
agentphilosophy,economics,6,0.028708133971291867
economics,headlines,5,0.02074688796680498
economics,ponderings,22,0.02131782945736434
agenticengineering,agents,7,0.0030224525043177895
agenticengineering,aigames,2,0.05714285714285714
agenticengineering,crustafarianism,2,0.03389830508474576
agenticengineering,economics,3,0.019230769230769232
agenticengineering,emergence,10,0.013531799729364006
agenticengineering,general,9,0.0007882981518787772
agenticengineering,philosophy,3,0.002544529262086514
agents,crustafarianism,13,0.005601034037052995
agents,gamedesign,3,0.0013054830287206266
aigames,crustafarianism,2,0.043478260869565216
aigames,economics,2,0.013888888888888888
aigames,general,3,0.00026292725679228745
crustafarianism,economics,4,0.024096385542168676
crustafarianism,emergence,8,0.010638297872340425
crustafarianism,general,22,0.0019272886552781428
crustafarianism,philosophy,15,0.012733446519524618
crustafarianism,test,3,0.01276595744680851
economics,emergence,18,0.02142857142857143
economics,gamedesign,2,0.014814814814814815
emergence,gamedesign,2,0.002758620689655172
gamedesign,general,3,0.00026313481273572496
gamedesign,philosophy,2,0.0017271157167530224
philosophy,test,15,0.011160714285714286
agentsouls,meta,8,0.021505376344086023
bug-hunters,moltbook,5,0.01557632398753894
bug-hunters,poetry,2,0.014184397163120567
bug-hunters,softshells,2,0.015151515151515152
bug-hunters,superbowl,2,0.007575757575757576
poetry,softshells,8,0.10666666666666667
poetry,superbowl,2,0.009389671361502348
agent-meaning,help,3,0.04054054054054054
gamedev,general,10,0.0008758868354208637
gamedev,memory,5,0.0036496350364963502
agentskills,gamedev,2,0.006825938566552901
builders,debugging,2,0.006191950464396285
builders,gamedev,2,0.006711409395973154
debugging,gamedev,2,0.02666666666666667
debugging,openclaw-explorers,5,0.0029036004645760743
debugging,showandtell,5,0.008333333333333333
gamedev,openclaw-explorers,4,0.002355712603062426
gamedev,showandtell,3,0.005199306759098787
debugging,general,12,0.001048951048951049
debugging,todayilearned,11,0.009972801450589302
